id,home_id,amenity_id,room_id,quantity,location_details,minimum_threshold,supplier_id,purchase_link,purchase_price,last_restocked_date,notes,created_at,updated_at
c4b68f4f-1153-453d-b1fb-3240a9cda0a3,94ab80d4-f514-409a-a350-ee543da0f96a,592eecc5-f0e7-4e37-a9ce-2f79c5b385ad,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.244+02,2025-08-26 18:46:59.244+02
e27377e5-1822-4175-9c17-29ec3d0e9307,94ab80d4-f514-409a-a350-ee543da0f96a,a43355b7-fe64-4d03-b66b-6a5b6bc14f4c,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.247+02,2025-08-26 18:46:59.247+02
d02837af-2015-459a-8d53-f64becf38266,94ab80d4-f514-409a-a350-ee543da0f96a,67895c11-270c-4f2a-b079-4d9b2f296e2c,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.249+02,2025-08-26 18:46:59.249+02
1d7e3867-ef49-430b-b387-a7d39ce161a0,94ab80d4-f514-409a-a350-ee543da0f96a,6a7ecc5b-21a2-4e3c-94cf-8cdac3808d4b,\N,10,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.251+02,2025-08-26 18:46:59.251+02
6f96b646-8a17-49f5-bae5-7015f8cd76ff,94ab80d4-f514-409a-a350-ee543da0f96a,0d6c7173-62ee-4d15-bd3a-c018c750ec43,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.254+02,2025-08-26 18:46:59.254+02
ce72d7a6-2af6-4bb6-a9eb-e7df79179d77,94ab80d4-f514-409a-a350-ee543da0f96a,47d09cbf-ab53-47ed-b039-eaebcb443e51,\N,30,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.256+02,2025-08-26 18:46:59.256+02
f9491a19-646d-4897-8547-6929ea476abe,94ab80d4-f514-409a-a350-ee543da0f96a,b9585f11-8263-4d8a-adf4-5edb6325b3de,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.259+02,2025-08-26 18:46:59.259+02
6a5f5243-b6a3-493d-b552-250cf60daaad,94ab80d4-f514-409a-a350-ee543da0f96a,d2b1640d-e2e4-4d41-9f4e-fd172cd52ccd,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.26+02,2025-08-26 18:46:59.26+02
376e90aa-d8a7-482b-9a84-37082a492850,94ab80d4-f514-409a-a350-ee543da0f96a,885bfe77-1922-4e96-a62d-6db108f4c70d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.262+02,2025-08-26 18:46:59.262+02
a147f58c-7b0c-4d30-9b9a-18cc363f1201,94ab80d4-f514-409a-a350-ee543da0f96a,25973f60-9bc2-4971-bc3e-36e0796822e8,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.264+02,2025-08-26 18:46:59.264+02
9e5f9754-901d-4222-a3da-d701a3c848c4,94ab80d4-f514-409a-a350-ee543da0f96a,9bb7909d-f1b0-4c7a-8588-60c3782b3dc1,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.265+02,2025-08-26 18:46:59.265+02
eb3e6e62-06b7-492c-ad05-4a7e7bb46052,94ab80d4-f514-409a-a350-ee543da0f96a,7fe95fed-7f0a-4040-83b4-4b036de828f8,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.267+02,2025-08-26 18:46:59.267+02
31db741f-22d7-4291-bed1-bfec7e663b10,94ab80d4-f514-409a-a350-ee543da0f96a,a309f189-7060-4121-80dc-6ef3580ca77e,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.269+02,2025-08-26 18:46:59.269+02
8c37250d-ae77-4b19-864a-a8a1ee6bc3f0,94ab80d4-f514-409a-a350-ee543da0f96a,1df77f8f-ccad-4d93-8781-0b56fc2d0ca6,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.271+02,2025-08-26 18:46:59.271+02
b2057de7-1a07-4f12-b503-299d59a0a3a0,94ab80d4-f514-409a-a350-ee543da0f96a,19fbe3e5-9aef-421a-968f-14a56a6d4b5c,\N,10,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.272+02,2025-08-26 18:46:59.272+02
ec08a73b-a949-4aab-a634-87c12c32ca12,94ab80d4-f514-409a-a350-ee543da0f96a,391e300f-293b-40a1-9ea5-575c1606a6b9,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.274+02,2025-08-26 18:46:59.274+02
97d7a083-ce2e-4f2a-8030-2f992b534f59,94ab80d4-f514-409a-a350-ee543da0f96a,4de3ab97-166e-4905-813e-234af3648d4a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.275+02,2025-08-26 18:46:59.275+02
84206b1e-4625-4a51-9ca0-41177bd107d3,94ab80d4-f514-409a-a350-ee543da0f96a,4d403e5c-5c47-4d26-8658-88b7b1cc6897,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.277+02,2025-08-26 18:46:59.277+02
87837e85-d763-40a6-9bef-cdde4543dd01,94ab80d4-f514-409a-a350-ee543da0f96a,4074a69c-b033-4e56-aeb7-acec1f389f75,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.279+02,2025-08-26 18:46:59.279+02
f04686ef-8b42-4e2c-a01c-54d60d2b26ea,94ab80d4-f514-409a-a350-ee543da0f96a,72d56219-4237-4b2a-9c25-d96f9166962b,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.28+02,2025-08-26 18:46:59.28+02
6abd2ae0-4b25-40b7-8850-b78c421e7414,94ab80d4-f514-409a-a350-ee543da0f96a,f01b65de-2db0-438e-b66b-ce6e32c80f87,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.282+02,2025-08-26 18:46:59.282+02
115fa9d5-351c-4507-bd89-a57e54c3846a,94ab80d4-f514-409a-a350-ee543da0f96a,209519a2-bb3c-4b87-a7d8-a60567d829b8,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.283+02,2025-08-26 18:46:59.283+02
0783d86b-0b98-4af0-b346-71dcb7efe726,94ab80d4-f514-409a-a350-ee543da0f96a,98baf5af-466d-4ab3-83c3-2cbdae2abf7c,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.285+02,2025-08-26 18:46:59.285+02
eea5963f-c8fc-4282-bd29-0a01a1b0a41e,94ab80d4-f514-409a-a350-ee543da0f96a,4125e673-e0d4-47b0-a442-d86c9e435f57,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.286+02,2025-08-26 18:46:59.286+02
182601a0-d8eb-4ee0-a278-cae623b321e2,94ab80d4-f514-409a-a350-ee543da0f96a,088454b2-078a-480a-a8f9-3d3dd8d48752,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.288+02,2025-08-26 18:46:59.288+02
f4f790a0-cfb6-405c-8cd1-a3d2a7283801,94ab80d4-f514-409a-a350-ee543da0f96a,300645bd-0c1c-404f-ae46-0049bd2c29ab,\N,30,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.288+02,2025-08-26 18:46:59.288+02
14c003ed-00f5-4d28-af2a-7966a4f1de9f,94ab80d4-f514-409a-a350-ee543da0f96a,58cdc5c1-786d-4219-97c7-6406abd1f749,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.29+02,2025-08-26 18:46:59.29+02
eaa505ac-b834-43d4-86ac-d22740455c51,94ab80d4-f514-409a-a350-ee543da0f96a,580d33d1-2f15-4b65-a544-a1357143bac9,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.291+02,2025-08-26 18:46:59.291+02
c5d34c73-7cca-4c38-a98a-351c3eb6c926,94ab80d4-f514-409a-a350-ee543da0f96a,e49c9aed-29d7-4c5e-8616-cca9e275ada6,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.293+02,2025-08-26 18:46:59.293+02
42726c3c-6fdb-408f-9b3c-27aafcbd0f3e,94ab80d4-f514-409a-a350-ee543da0f96a,92184380-06fc-4135-a6fc-610aef003557,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.294+02,2025-08-26 18:46:59.294+02
2384692e-d8c7-47db-893e-ab67ed04e55e,94ab80d4-f514-409a-a350-ee543da0f96a,c59b803b-3235-42ef-98e6-2c48794461ce,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.296+02,2025-08-26 18:46:59.296+02
f503cc2b-9dfa-4f2c-96b1-be5b08ae8dab,94ab80d4-f514-409a-a350-ee543da0f96a,d5506d70-af5a-4230-93b2-5d651f0d81b1,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.298+02,2025-08-26 18:46:59.298+02
6c8b1938-6ab9-4983-9716-27828b496549,94ab80d4-f514-409a-a350-ee543da0f96a,3a8c47ba-409d-4460-8f7d-dd079b481b15,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.299+02,2025-08-26 18:46:59.299+02
4a9b31de-e126-4a49-957e-90069756726b,94ab80d4-f514-409a-a350-ee543da0f96a,7d0f36ad-1b6d-487d-98d9-598dd7b489d0,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.3+02,2025-08-26 18:46:59.3+02
6c239480-bf82-45de-b16f-d24d7513a5ba,94ab80d4-f514-409a-a350-ee543da0f96a,0832e40c-0f04-452b-bbb7-424619f31e24,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.302+02,2025-08-26 18:46:59.302+02
6e7e7bee-d72e-4410-be70-97f98750921e,94ab80d4-f514-409a-a350-ee543da0f96a,f69e5e71-d545-4000-ab37-f9c9e2c31fd2,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.303+02,2025-08-26 18:46:59.303+02
634e0501-7eb9-465a-845b-b0136c923c42,94ab80d4-f514-409a-a350-ee543da0f96a,cac4d09b-d711-43dd-b3fd-227c184eeddb,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.304+02,2025-08-26 18:46:59.304+02
99b1170e-d83e-43b2-90f4-68274a0c68a9,94ab80d4-f514-409a-a350-ee543da0f96a,92e3c201-aae9-450a-9e4a-13f187924d21,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.305+02,2025-08-26 18:46:59.305+02
943fb198-1550-42bf-98ca-b41cd2383139,94ab80d4-f514-409a-a350-ee543da0f96a,5e56edb5-163f-4af2-8228-4dcb3ef8a20b,\N,6,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.306+02,2025-08-26 18:46:59.306+02
1e22901e-4a8a-41c9-a7b8-60661af8692e,94ab80d4-f514-409a-a350-ee543da0f96a,4807b470-a0c9-4a4d-9e41-4129a77b804a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.308+02,2025-08-26 18:46:59.308+02
c3eda8d3-7248-48a8-bde3-1140a2ec954a,94ab80d4-f514-409a-a350-ee543da0f96a,dd4d0e62-2fe8-4cf5-86f2-a9dd43b7d24b,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.309+02,2025-08-26 18:46:59.309+02
23191e84-66e8-4a39-b5a3-53135fc7856e,94ab80d4-f514-409a-a350-ee543da0f96a,cc1942a3-6847-40b2-adba-af49880fa39f,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.31+02,2025-08-26 18:46:59.31+02
02e4cd82-4157-4554-b84f-d061d0b4407c,94ab80d4-f514-409a-a350-ee543da0f96a,47706ffb-f7c3-44c8-97fe-c40d546c0874,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.311+02,2025-08-26 18:46:59.311+02
37c62940-98d0-42d0-aaee-3d83c5f35f55,94ab80d4-f514-409a-a350-ee543da0f96a,7765f89a-beec-4970-ae6d-d40c28053f79,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.312+02,2025-08-26 18:46:59.312+02
eeaa1783-92b9-4f2d-b7a4-505a299483a0,94ab80d4-f514-409a-a350-ee543da0f96a,6b0ead35-78fe-4d4c-811f-c8d2ca036faa,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.313+02,2025-08-26 18:46:59.313+02
8e51a3ea-68d4-4676-8353-efd6e5627e8d,94ab80d4-f514-409a-a350-ee543da0f96a,63569da5-d0f6-497c-af61-815c28f9d945,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.314+02,2025-08-26 18:46:59.314+02
0c2e8d0f-147d-4c09-b94e-0ca74d44e7b2,94ab80d4-f514-409a-a350-ee543da0f96a,42686e47-6ea2-4734-95d6-bc624a3fcca1,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.315+02,2025-08-26 18:46:59.315+02
5cc72808-ae69-44a1-a7d0-cfb21b7d35e9,94ab80d4-f514-409a-a350-ee543da0f96a,15ef4370-012c-4400-a6bc-c316f78a110c,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.316+02,2025-08-26 18:46:59.316+02
bea4d2d8-6440-4f15-88c4-615697c6432a,843561b2-64cf-4da7-8b2b-aea43aa8e38f,2959a434-52a1-4527-befc-3add8da46de7,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.318+02,2025-08-26 18:46:59.318+02
e6318534-a014-4449-8591-2c50fb1083b3,843561b2-64cf-4da7-8b2b-aea43aa8e38f,8274d1bf-b264-4b50-acbb-10edb4fe610d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.319+02,2025-08-26 18:46:59.319+02
74e8f2a1-87e2-4cb4-a645-b4ce45d737aa,843561b2-64cf-4da7-8b2b-aea43aa8e38f,e5170ed2-0418-423c-908b-c9206e12d345,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.319+02,2025-08-26 18:46:59.319+02
7eca7f2c-036e-4c11-8b98-b6c42235f189,843561b2-64cf-4da7-8b2b-aea43aa8e38f,dec188af-8caf-4a8d-9d39-d6476aac1a98,\N,8,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.32+02,2025-08-26 18:46:59.32+02
7b70c514-de7e-4500-886d-bb821f978fa8,843561b2-64cf-4da7-8b2b-aea43aa8e38f,d5020215-edff-49c3-9c0e-cc9a2929671e,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.321+02,2025-08-26 18:46:59.321+02
e1ef7d70-f5f2-4eae-8fcc-7cbea40c0d16,843561b2-64cf-4da7-8b2b-aea43aa8e38f,73066c2d-68d9-4e1e-b2a7-99aa239b88c7,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.322+02,2025-08-26 18:46:59.322+02
1d8d44e7-4bb3-4ad6-81bb-3a74fe3ce6c8,843561b2-64cf-4da7-8b2b-aea43aa8e38f,2c71f07d-2008-4440-ae14-fe6c68f5a01d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.323+02,2025-08-26 18:46:59.323+02
8b68ff79-0d18-43cb-bec8-1da26f1812cb,843561b2-64cf-4da7-8b2b-aea43aa8e38f,239e9fcc-7454-4787-a167-5ad633c3e6d6,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.324+02,2025-08-26 18:46:59.324+02
ddd781fd-f950-4db2-9a9e-f50bec04d69c,843561b2-64cf-4da7-8b2b-aea43aa8e38f,fbb9708f-9a8d-4267-bd67-baff206c719e,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.324+02,2025-08-26 18:46:59.324+02
08a93fd8-10ef-47c4-9ad6-12a558d702a1,843561b2-64cf-4da7-8b2b-aea43aa8e38f,17e260b1-e836-42a9-a7a9-af369554eff5,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.325+02,2025-08-26 18:46:59.325+02
10f814a8-87e7-43ae-8077-8137194cbda1,843561b2-64cf-4da7-8b2b-aea43aa8e38f,f634de7a-4020-4ebe-9201-aad22ab29cfa,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.326+02,2025-08-26 18:46:59.326+02
74daea05-2261-4f51-8d53-7e7f612d93a9,843561b2-64cf-4da7-8b2b-aea43aa8e38f,e0d7c0cc-0a00-435a-a081-c4beb14f3445,\N,6,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.327+02,2025-08-26 18:46:59.327+02
d4539e2b-846e-4d1f-884f-135c8c8ebab1,843561b2-64cf-4da7-8b2b-aea43aa8e38f,bf8edc3f-3359-4b59-9844-0d45422f0ce3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.328+02,2025-08-26 18:46:59.328+02
673e03b5-1e7f-4c4b-8848-c4f2a3fa4923,843561b2-64cf-4da7-8b2b-aea43aa8e38f,e7b80f3b-a4dd-4f53-9722-a264dbde49b5,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.329+02,2025-08-26 18:46:59.329+02
7125db5a-550c-446e-a68e-5ab5218af55c,843561b2-64cf-4da7-8b2b-aea43aa8e38f,5519a1c2-2d43-43a6-9612-26b658cd0301,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.329+02,2025-08-26 18:46:59.329+02
a75206c5-0a40-49a4-a86c-214195cab8d8,843561b2-64cf-4da7-8b2b-aea43aa8e38f,1a9960f5-e2d9-4629-9847-5b24e9c76e14,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.33+02,2025-08-26 18:46:59.33+02
a79cafe8-7e80-4175-9981-5edc19190495,843561b2-64cf-4da7-8b2b-aea43aa8e38f,89fced8c-52dc-4de8-8bc1-40bf4aed36c4,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.33+02,2025-08-26 18:46:59.331+02
6f6bc244-040e-44fb-9c6d-4ae4becb28eb,843561b2-64cf-4da7-8b2b-aea43aa8e38f,be3ebfb7-0cbe-40bc-9db3-3b303979a44e,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.331+02,2025-08-26 18:46:59.331+02
a6bdf685-9b84-4f76-b8b7-b751e8a798b4,843561b2-64cf-4da7-8b2b-aea43aa8e38f,e97265c2-1c3c-403a-b70b-086520737bde,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.332+02,2025-08-26 18:46:59.332+02
31dbb87d-264c-44a8-ba2d-709679d5364a,843561b2-64cf-4da7-8b2b-aea43aa8e38f,f090c81b-a87d-431f-97dd-c5b3de39e303,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.333+02,2025-08-26 18:46:59.333+02
c668fffd-d3bf-4569-948c-28e1a2945ed2,843561b2-64cf-4da7-8b2b-aea43aa8e38f,aecefe35-5f5d-4d3a-9b9e-61d15aaf9ff1,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.334+02,2025-08-26 18:46:59.334+02
cda6865d-b888-4945-8891-da5402e213ca,843561b2-64cf-4da7-8b2b-aea43aa8e38f,d866e0f0-ed5a-4cb5-87c2-3709bf50b3bd,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.335+02,2025-08-26 18:46:59.335+02
e93620ad-7117-415d-ad73-1b4d269b418f,843561b2-64cf-4da7-8b2b-aea43aa8e38f,b417cc62-9069-4929-bb76-60574464dc78,\N,8,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.335+02,2025-08-26 18:46:59.335+02
f37e11f4-c7a9-4dfe-971a-61902f7363cc,843561b2-64cf-4da7-8b2b-aea43aa8e38f,229f1465-a6b6-4fe8-8fb7-e6a91745fa53,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.336+02,2025-08-26 18:46:59.336+02
c8165bda-1ee8-40ae-a6d7-eaea484dd47f,843561b2-64cf-4da7-8b2b-aea43aa8e38f,753e6cde-94ff-4b59-b8fc-f9af87a2d21b,\N,8,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.337+02,2025-08-26 18:46:59.337+02
22c18ec8-95b1-45da-9544-7a3084ddcafb,843561b2-64cf-4da7-8b2b-aea43aa8e38f,112daed5-4d44-4c0d-8ab4-dc1567701cca,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.338+02,2025-08-26 18:46:59.338+02
8634e8e2-e4ea-47e6-a870-558cafadfeaf,843561b2-64cf-4da7-8b2b-aea43aa8e38f,d4182c0f-5857-4cd9-9b40-1fe42696ad70,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.338+02,2025-08-26 18:46:59.338+02
cac45b66-5141-4889-9181-dac9648ec093,843561b2-64cf-4da7-8b2b-aea43aa8e38f,7e280971-c83c-4cfe-9014-fde91a0dc9de,\N,8,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.339+02,2025-08-26 18:46:59.339+02
240a0b4e-68a9-4379-ac8e-44f97b60bfd9,843561b2-64cf-4da7-8b2b-aea43aa8e38f,1033852e-2d0b-4556-bd62-f09790c5fc03,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.34+02,2025-08-26 18:46:59.34+02
c4b38629-0d94-48f9-8f81-935bd5f65176,843561b2-64cf-4da7-8b2b-aea43aa8e38f,7b864f5b-6ff6-4134-8887-91b2a196dfc3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.341+02,2025-08-26 18:46:59.341+02
a523c2f5-5c69-4417-9fed-4acf94409906,843561b2-64cf-4da7-8b2b-aea43aa8e38f,c0d47f7d-81d6-4854-b59e-62f456be40b0,\N,5,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.341+02,2025-08-26 18:46:59.341+02
f3875239-f97a-4571-ac5e-548c16b14b5f,843561b2-64cf-4da7-8b2b-aea43aa8e38f,e0c9910d-0bcf-4fa7-ab40-dbe57b9c130b,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.342+02,2025-08-26 18:46:59.342+02
57f3a0a7-14be-4b5f-9ed3-4f05761f2613,843561b2-64cf-4da7-8b2b-aea43aa8e38f,ec8df703-8f57-4037-abce-81362c5d6912,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.343+02,2025-08-26 18:46:59.343+02
0a6e0ad6-d1f4-41c9-8a32-d2567454831c,843561b2-64cf-4da7-8b2b-aea43aa8e38f,20352629-3391-40d4-841c-eeec71ffd3d1,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.343+02,2025-08-26 18:46:59.344+02
ad30ecef-5eaa-4ca2-b39c-be7868a72122,843561b2-64cf-4da7-8b2b-aea43aa8e38f,c627a58a-3058-4769-9326-673f1602e6f9,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.344+02,2025-08-26 18:46:59.344+02
e9b90e89-694f-48a9-8067-13f8ac3898ee,843561b2-64cf-4da7-8b2b-aea43aa8e38f,63b0eaa1-0ab7-4e46-bc47-1e1ea5aad663,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.345+02,2025-08-26 18:46:59.345+02
9da66e51-774f-4f02-8a19-83fc5b359584,843561b2-64cf-4da7-8b2b-aea43aa8e38f,453b77f0-10d6-4933-bbe1-04ac296a7d5c,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.346+02,2025-08-26 18:46:59.346+02
5f5624c2-d9aa-454e-9b53-294e1cb15f84,843561b2-64cf-4da7-8b2b-aea43aa8e38f,f9974349-ef76-4483-a0ee-803bf052d6c0,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.347+02,2025-08-26 18:46:59.347+02
e9b4176e-42f2-4158-a5d6-607745f8a118,843561b2-64cf-4da7-8b2b-aea43aa8e38f,5d146665-a1f1-4654-bf67-465b0663af01,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.348+02,2025-08-26 18:46:59.348+02
16727a73-cb88-487a-acfb-6f9c2d18f72e,843561b2-64cf-4da7-8b2b-aea43aa8e38f,64a01a60-aaf6-4632-b9fa-16e05a786855,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.348+02,2025-08-26 18:46:59.348+02
8c399a55-5da9-4f67-bbc0-b1823973b06a,843561b2-64cf-4da7-8b2b-aea43aa8e38f,24f1cbf1-91e5-4d90-92f6-23b6c5799efe,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.349+02,2025-08-26 18:46:59.349+02
70707ddb-f203-455f-a6df-2c1850e8e364,843561b2-64cf-4da7-8b2b-aea43aa8e38f,600e6f7a-1837-471f-ac28-d379be08b6e3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.35+02,2025-08-26 18:46:59.35+02
8b0dcd70-cfc7-4442-9a31-bc610e8c46df,843561b2-64cf-4da7-8b2b-aea43aa8e38f,a8c4dd86-6ffc-4503-a749-08535ba0287a,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.351+02,2025-08-26 18:46:59.351+02
516d8b0d-ef69-469e-8194-e0f8dff06acc,843561b2-64cf-4da7-8b2b-aea43aa8e38f,a5f37557-9d3f-436d-9fd0-c529a76fffa3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.352+02,2025-08-26 18:46:59.352+02
a629cf68-5b1e-4b12-b51c-2b56ebcb7606,843561b2-64cf-4da7-8b2b-aea43aa8e38f,3b730f49-da8a-4ed2-b5cd-d922eb1e5822,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.352+02,2025-08-26 18:46:59.352+02
b63839bb-877d-4fe7-a811-59a2a2f4f07e,843561b2-64cf-4da7-8b2b-aea43aa8e38f,05a16251-d444-4842-a89f-f0c353bfdc79,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.353+02,2025-08-26 18:46:59.353+02
51938b76-58fe-4e3c-b763-852389f65171,843561b2-64cf-4da7-8b2b-aea43aa8e38f,6328c7ec-c030-4a51-87c4-45ad1865b407,\N,8,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.354+02,2025-08-26 18:46:59.354+02
b5b89d22-7245-4b56-92de-e7af88cd29cc,843561b2-64cf-4da7-8b2b-aea43aa8e38f,ffbef072-db7c-4030-8042-7c7d59d5e347,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:47:00.813+02,2025-08-26 18:47:00.814+02
653315ba-e8b3-4c15-b2fa-f246eab11db1,843561b2-64cf-4da7-8b2b-aea43aa8e38f,193fc358-687a-4288-8c35-cb90fd385fe6,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:47:00.817+02,2025-08-26 18:47:00.817+02
d348b19e-a3f7-4861-8216-cc0cb425695b,843561b2-64cf-4da7-8b2b-aea43aa8e38f,454dab8c-6ed9-4a45-a699-bd96abe8094d,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:47:00.82+02,2025-08-26 18:47:00.82+02
372175b0-4538-47fd-b0e9-b0a060963a57,843561b2-64cf-4da7-8b2b-aea43aa8e38f,a9082c16-4a39-4a43-970a-60ffa2d9a854,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.317+02,2025-08-26 18:47:02.202+02
